ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesTerritoryKey;SalesOrderNumber;OrderQuantity;ProductStandardCost;SalesAmount
490;20220725;20220806;20220801;24069;10;SO62812;1;41,5723;53,99
606;20220725;20220806;20220801;11480;7;SO62813;1;343,6496;539,99
479;20220725;20220806;20220801;11480;7;SO62813;1;3,3623;8,99
477;20220725;20220806;20220801;11480;7;SO62813;1;1,8663;4,99
605;20220725;20220806;20220801;22685;8;SO62814;1;343,6496;539,99
538;20220725;20220806;20220801;22685;8;SO62814;1;8,0373;21,49
529;20220725;20220806;20220801;22685;8;SO62814;1;1,4923;3,99
217;20220725;20220806;20220801;22685;8;SO62814;1;13,0863;34,99
575;20220725;20220806;20220801;11895;9;SO62815;1;1481,9379;2384,07
217;20220725;20220806;20220801;11895;9;SO62815;1;13,0863;34,99
585;20220725;20220806;20220801;14300;9;SO62816;1;461,4448;742,35
486;20220725;20220806;20220801;14300;9;SO62816;1;59,466;159,00
585;20220725;20220806;20220801;29080;9;SO62817;1;461,4448;742,35
222;20220725;20220806;20220801;29080;9;SO62817;1;13,0863;34,99
574;20220725;20220806;20220801;11462;9;SO62818;1;1481,9379;2384,07
214;20220725;20220806;20220801;11462;9;SO62818;1;13,0863;34,99
584;20220725;20220806;20220801;27511;9;SO62819;1;343,6496;539,99
479;20220725;20220806;20220801;27511;9;SO62819;1;3,3623;8,99
538;20220726;20220807;20220802;24382;9;SO62820;1;8,0373;21,49
480;20220726;20220807;20220802;24382;9;SO62820;1;0,8565;2,29
483;20220726;20220807;20220802;24382;9;SO62820;1;44,88;120,00
528;20220726;20220807;20220802;25110;9;SO62821;1;1,8663;4,99
222;20220726;20220807;20220802;25110;9;SO62821;1;13,0863;34,99
478;20220726;20220807;20220802;11753;9;SO62822;1;3,7363;9,99
217;20220726;20220807;20220802;13983;9;SO62823;1;13,0863;34,99
237;20220726;20220807;20220802;14233;9;SO62824;1;38,4923;49,99
372;20220726;20220807;20220802;16442;8;SO62825;1;1554,9479;2443,35
540;20220726;20220807;20220802;16442;8;SO62825;1;12,1924;32,60
529;20220726;20220807;20220802;16442;8;SO62825;1;1,4923;3,99
357;20220726;20220807;20220802;15625;8;SO62826;1;1265,6195;2319,99
485;20220726;20220807;20220802;15625;8;SO62826;1;8,2205;21,98
359;20220726;20220807;20220802;13557;10;SO62827;1;1251,9813;2294,99
485;20220726;20220807;20220802;13557;10;SO62827;1;8,2205;21,98
487;20220726;20220807;20220802;13557;10;SO62827;1;20,5663;54,99
355;20220726;20220807;20220802;15623;7;SO62828;1;1265,6195;2319,99
473;20220726;20220807;20220802;15623;7;SO62828;1;23,749;63,50
485;20220726;20220807;20220802;15623;7;SO62828;1;8,2205;21,98
489;20220726;20220807;20220802;11520;6;SO62829;1;41,5723;53,99
225;20220726;20220807;20220802;11520;6;SO62829;1;6,9223;8,99
529;20220726;20220807;20220802;11024;4;SO62830;1;1,4923;3,99
480;20220726;20220807;20220802;11024;4;SO62830;1;0,8565;2,29
484;20220726;20220807;20220802;11024;4;SO62830;1;2,9733;7,95
539;20220726;20220807;20220802;11619;6;SO62831;1;9,3463;24,99
529;20220726;20220807;20220802;11619;6;SO62831;1;1,4923;3,99
480;20220726;20220807;20220802;11619;6;SO62831;1;0,8565;2,29
538;20220726;20220807;20220802;28236;4;SO62832;1;8,0373;21,49
529;20220726;20220807;20220802;28236;4;SO62832;1;1,4923;3,99
222;20220726;20220807;20220802;28236;4;SO62832;1;13,0863;34,99
541;20220726;20220807;20220802;26636;1;SO62833;1;10,8423;28,99
530;20220726;20220807;20220802;26636;1;SO62833;1;1,8663;4,99
480;20220726;20220807;20220802;26636;1;SO62833;1;0,8565;2,29
538;20220726;20220807;20220802;11276;6;SO62834;1;8,0373;21,49
529;20220726;20220807;20220802;11276;6;SO62834;1;1,4923;3,99
541;20220726;20220807;20220802;27290;1;SO62835;1;10,8423;28,99
535;20220726;20220807;20220802;25894;4;SO62836;1;9,3463;24,99
465;20220726;20220807;20220802;25894;4;SO62836;1;9,1593;24,49
540;20220726;20220807;20220802;24312;1;SO62837;1;12,1924;32,60
529;20220726;20220807;20220802;24312;1;SO62837;1;1,4923;3,99
536;20220726;20220807;20220802;23491;1;SO62838;1;11,2163;29,99
528;20220726;20220807;20220802;23491;1;SO62838;1;1,8663;4,99
482;20220726;20220807;20220802;23491;1;SO62838;1;3,3623;8,99
477;20220726;20220807;20220802;18658;1;SO62839;1;1,8663;4,99
490;20220726;20220807;20220802;18658;1;SO62839;1;41,5723;53,99
535;20220726;20220807;20220802;17837;8;SO62840;1;9,3463;24,99
528;20220726;20220807;20220802;17837;8;SO62840;1;1,8663;4,99
225;20220726;20220807;20220802;17837;8;SO62840;1;6,9223;8,99
214;20220726;20220807;20220802;17837;8;SO62840;1;13,0863;34,99
535;20220726;20220807;20220802;17758;8;SO62841;1;9,3463;24,99
528;20220726;20220807;20220802;17758;8;SO62841;1;1,8663;4,99
480;20220726;20220807;20220802;17758;8;SO62841;1;0,8565;2,29
528;20220726;20220807;20220802;19062;7;SO62842;1;1,8663;4,99
535;20220726;20220807;20220802;19062;7;SO62842;1;9,3463;24,99
478;20220726;20220807;20220802;19062;7;SO62842;1;3,7363;9,99
477;20220726;20220807;20220802;19062;7;SO62842;1;1,8663;4,99
222;20220726;20220807;20220802;19062;7;SO62842;1;13,0863;34,99
477;20220726;20220807;20220802;21836;8;SO62843;1;1,8663;4,99
477;20220726;20220807;20220802;25781;10;SO62844;1;1,8663;4,99
217;20220726;20220807;20220802;25781;10;SO62844;1;13,0863;34,99
529;20220726;20220807;20220802;24563;8;SO62845;1;1,4923;3,99
480;20220726;20220807;20220802;24563;8;SO62845;1;0,8565;2,29
530;20220726;20220807;20220802;17710;10;SO62846;1;1,8663;4,99
214;20220726;20220807;20220802;17710;10;SO62846;1;13,0863;34,99
225;20220726;20220807;20220802;17710;10;SO62846;1;6,9223;8,99
485;20220726;20220807;20220802;16666;6;SO62847;1;8,2205;21,98
222;20220726;20220807;20220802;16666;6;SO62847;1;13,0863;34,99
465;20220726;20220807;20220802;16666;6;SO62847;1;9,1593;24,49
485;20220726;20220807;20220802;13228;4;SO62848;1;8,2205;21,98
217;20220726;20220807;20220802;13228;4;SO62848;1;13,0863;34,99
485;20220726;20220807;20220802;13297;4;SO62849;1;8,2205;21,98
537;20220726;20220807;20220802;12067;4;SO62850;1;13,09;35,00
528;20220726;20220807;20220802;12067;4;SO62850;1;1,8663;4,99
214;20220726;20220807;20220802;12067;4;SO62850;1;13,0863;34,99
589;20220726;20220807;20220802;14634;1;SO62851;1;419,7784;769,49
476;20220726;20220807;20220802;14634;1;SO62851;1;26,1763;69,99
588;20220726;20220807;20220802;14610;1;SO62852;1;419,7784;769,49
592;20220726;20220807;20220802;22118;6;SO62853;1;308,2179;564,99
478;20220726;20220807;20220802;22118;6;SO62853;1;3,7363;9,99
477;20220726;20220807;20220802;22118;6;SO62853;1;1,8663;4,99
359;20220726;20220807;20220802;15023;1;SO62854;1;1251,9813;2294,99
485;20220726;20220807;20220802;15023;1;SO62854;1;8,2205;21,98
472;20220726;20220807;20220802;15023;1;SO62854;1;23,749;63,50
357;20220726;20220807;20220802;14457;4;SO62855;1;1265,6195;2319,99
478;20220726;20220807;20220802;14457;4;SO62855;1;3,7363;9,99
477;20220726;20220807;20220802;14457;4;SO62855;1;1,8663;4,99
465;20220726;20220807;20220802;14457;4;SO62855;1;9,1593;24,49
359;20220726;20220807;20220802;14438;1;SO62856;1;1251,9813;2294,99
485;20220726;20220807;20220802;14438;1;SO62856;1;8,2205;21,98
214;20220726;20220807;20220802;14438;1;SO62856;1;13,0863;34,99
353;20220726;20220807;20220802;12027;1;SO62857;1;1265,6195;2319,99
478;20220726;20220807;20220802;12027;1;SO62857;1;3,7363;9,99
477;20220726;20220807;20220802;12027;1;SO62857;1;1,8663;4,99
355;20220726;20220807;20220802;12030;1;SO62858;1;1265,6195;2319,99
485;20220726;20220807;20220802;12030;1;SO62858;1;8,2205;21,98
228;20220726;20220807;20220802;12030;1;SO62858;1;38,4923;49,99
376;20220726;20220807;20220802;20430;9;SO62859;1;1554,9479;2443,35
222;20220726;20220807;20220802;20430;9;SO62859;1;13,0863;34,99
380;20220726;20220807;20220802;20447;9;SO62860;1;1554,9479;2443,35
479;20220726;20220807;20220802;20447;9;SO62860;1;3,3623;8,99
477;20220726;20220807;20220802;20447;9;SO62860;1;1,8663;4,99
376;20220726;20220807;20220802;20253;9;SO62861;1;1554,9479;2443,35
477;20220726;20220807;20220802;20253;9;SO62861;1;1,8663;4,99
479;20220726;20220807;20220802;20253;9;SO62861;1;3,3623;8,99
388;20220726;20220807;20220802;24478;9;SO62862;1;713,0798;1120,49
222;20220726;20220807;20220802;24478;9;SO62862;1;13,0863;34,99
596;20220726;20220807;20220802;16161;9;SO62863;1;294,5797;539,99
485;20220726;20220807;20220802;16161;9;SO62863;1;8,2205;21,98
217;20220726;20220807;20220802;16161;9;SO62863;1;13,0863;34,99
488;20220726;20220807;20220802;16161;9;SO62863;1;41,5723;53,99
353;20220726;20220807;20220802;13160;9;SO62864;1;1265,6195;2319,99
487;20220726;20220807;20220802;13160;9;SO62864;1;20,5663;54,99
359;20220726;20220807;20220802;13638;9;SO62865;1;1251,9813;2294,99
478;20220726;20220807;20220802;13638;9;SO62865;1;3,7363;9,99
477;20220726;20220807;20220802;13638;9;SO62865;1;1,8663;4,99
491;20220726;20220807;20220802;13638;9;SO62865;1;41,5723;53,99
578;20220726;20220807;20220802;25863;1;SO62866;1;755,1508;1214,85
477;20220726;20220807;20220802;25863;1;SO62866;1;1,8663;4,99
479;20220726;20220807;20220802;25863;1;SO62866;1;3,3623;8,99
480;20220726;20220807;20220802;25863;1;SO62866;1;0,8565;2,29
562;20220726;20220807;20220802;12710;6;SO62867;1;1481,9379;2384,07
222;20220726;20220807;20220802;12710;6;SO62867;1;13,0863;34,99
382;20220726;20220807;20220802;19704;6;SO62868;1;713,0798;1120,49
479;20220726;20220807;20220802;19704;6;SO62868;1;3,3623;8,99
477;20220726;20220807;20220802;19704;6;SO62868;1;1,8663;4,99
481;20220726;20220807;20220802;19704;6;SO62868;1;3,3623;8,99
382;20220726;20220807;20220802;28376;8;SO62869;1;713,0798;1120,49
479;20220726;20220807;20220802;28376;8;SO62869;1;3,3623;8,99
477;20220726;20220807;20220802;28376;8;SO62869;1;1,8663;4,99
606;20220726;20220807;20220802;26949;10;SO62870;1;343,6496;539,99
529;20220726;20220807;20220802;26949;10;SO62870;1;1,4923;3,99
538;20220726;20220807;20220802;26949;10;SO62870;1;8,0373;21,49
562;20220726;20220807;20220802;14186;7;SO62871;1;1481,9379;2384,07
479;20220726;20220807;20220802;14186;7;SO62871;1;3,3623;8,99
477;20220726;20220807;20220802;14186;7;SO62871;1;1,8663;4,99
222;20220726;20220807;20220802;14186;7;SO62871;1;13,0863;34,99
561;20220726;20220807;20220802;13584;10;SO62872;1;1481,9379;2384,07
541;20220726;20220807;20220802;13584;10;SO62872;1;10,8423;28,99
530;20220726;20220807;20220802;13584;10;SO62872;1;1,8663;4,99
222;20220726;20220807;20220802;13584;10;SO62872;1;13,0863;34,99
564;20220726;20220807;20220802;11765;9;SO62873;1;1481,9379;2384,07
214;20220726;20220807;20220802;11765;9;SO62873;1;13,0863;34,99
488;20220726;20220807;20220802;11765;9;SO62873;1;41,5723;53,99
604;20220726;20220807;20220802;23098;9;SO62874;1;343,6496;539,99
538;20220726;20220807;20220802;23098;9;SO62874;1;8,0373;21,49
480;20220726;20220807;20220802;23098;9;SO62874;1;0,8565;2,29
479;20220727;20220808;20220803;11223;6;SO62875;1;3,3623;8,99
477;20220727;20220808;20220803;11223;6;SO62875;1;1,8663;4,99
231;20220727;20220808;20220803;11223;6;SO62875;1;38,4923;49,99
463;20220727;20220808;20220803;11223;6;SO62875;1;9,1593;24,49
222;20220727;20220808;20220803;11300;6;SO62876;1;13,0863;34,99
214;20220727;20220808;20220803;28591;4;SO62877;1;13,0863;34,99
529;20220727;20220808;20220803;15132;9;SO62878;1;1,4923;3,99
539;20220727;20220808;20220803;15132;9;SO62878;1;9,3463;24,99
487;20220727;20220808;20220803;15132;9;SO62878;1;20,5663;54,99
481;20220727;20220808;20220803;15132;9;SO62878;1;3,3623;8,99
539;20220727;20220808;20220803;15123;9;SO62879;1;9,3463;24,99
529;20220727;20220808;20220803;15123;9;SO62879;1;1,4923;3,99
480;20220727;20220808;20220803;15123;9;SO62879;1;0,8565;2,29
536;20220727;20220808;20220803;17236;9;SO62880;1;11,2163;29,99
480;20220727;20220808;20220803;17236;9;SO62880;1;0,8565;2,29
528;20220727;20220808;20220803;21890;9;SO62881;1;1,8663;4,99
537;20220727;20220808;20220803;21890;9;SO62881;1;13,09;35,00
477;20220727;20220808;20220803;22922;9;SO62882;1;1,8663;4,99
487;20220727;20220808;20220803;22922;9;SO62882;1;20,5663;54,99
482;20220727;20220808;20220803;22922;9;SO62882;1;3,3623;8,99
476;20220727;20220808;20220803;13159;9;SO62883;1;26,1763;69,99
491;20220727;20220808;20220803;13159;9;SO62883;1;41,5723;53,99
528;20220727;20220808;20220803;25825;9;SO62884;1;1,8663;4,99
376;20220727;20220808;20220803;24053;8;SO62885;1;1554,9479;2443,35
353;20220727;20220808;20220803;12219;7;SO62886;1;1265,6195;2319,99
478;20220727;20220808;20220803;12219;7;SO62886;1;3,7363;9,99
477;20220727;20220808;20220803;12219;7;SO62886;1;1,8663;4,99
489;20220727;20220808;20220803;12219;7;SO62886;1;41,5723;53,99
353;20220727;20220808;20220803;15084;8;SO62887;1;1265,6195;2319,99
478;20220727;20220808;20220803;15084;8;SO62887;1;3,7363;9,99
477;20220727;20220808;20220803;15084;8;SO62887;1;1,8663;4,99
472;20220727;20220808;20220803;15084;8;SO62887;1;23,749;63,50
480;20220727;20220808;20220803;11620;1;SO62888;1;0,8565;2,29
237;20220727;20220808;20220803;11507;6;SO62889;1;38,4923;49,99
237;20220727;20220808;20220803;11848;1;SO62890;1;38,4923;49,99
539;20220727;20220808;20220803;28994;4;SO62891;1;9,3463;24,99
530;20220727;20220808;20220803;27204;4;SO62892;1;1,8663;4,99
535;20220727;20220808;20220803;26454;1;SO62893;1;9,3463;24,99
480;20220727;20220808;20220803;26454;1;SO62893;1;0,8565;2,29
541;20220727;20220808;20220803;26803;4;SO62894;1;10,8423;28,99
530;20220727;20220808;20220803;26803;4;SO62894;1;1,8663;4,99
487;20220727;20220808;20220803;26803;4;SO62894;1;20,5663;54,99
535;20220727;20220808;20220803;25956;1;SO62895;1;9,3463;24,99
528;20220727;20220808;20220803;11300;6;SO62896;1;1,8663;4,99
535;20220727;20220808;20220803;11300;6;SO62896;1;9,3463;24,99
477;20220727;20220808;20220803;11300;6;SO62896;1;1,8663;4,99
478;20220727;20220808;20220803;11300;6;SO62896;1;3,7363;9,99
471;20220727;20220808;20220803;11300;6;SO62896;1;23,749;63,50
528;20220727;20220808;20220803;24227;4;SO62897;1;1,8663;4,99
536;20220727;20220808;20220803;24227;4;SO62897;1;11,2163;29,99
536;20220727;20220808;20220803;22360;1;SO62898;1;11,2163;29,99
528;20220727;20220808;20220803;22360;1;SO62898;1;1,8663;4,99
477;20220727;20220808;20220803;22360;1;SO62898;1;1,8663;4,99
478;20220727;20220808;20220803;22360;1;SO62898;1;3,7363;9,99
225;20220727;20220808;20220803;22360;1;SO62898;1;6,9223;8,99
536;20220727;20220808;20220803;22237;4;SO62899;1;11,2163;29,99
476;20220727;20220808;20220803;19694;1;SO62900;1;26,1763;69,99
477;20220727;20220808;20220803;12182;6;SO62901;1;1,8663;4,99
477;20220727;20220808;20220803;16644;4;SO62902;1;1,8663;4,99
528;20220727;20220808;20220803;15773;4;SO62903;1;1,8663;4,99
214;20220727;20220808;20220803;15773;4;SO62903;1;13,0863;34,99
467;20220727;20220808;20220803;15773;4;SO62903;1;9,1593;24,49
485;20220727;20220808;20220803;14000;1;SO62904;1;8,2205;21,98
487;20220727;20220808;20220803;14000;1;SO62904;1;20,5663;54,99
484;20220727;20220808;20220803;14000;1;SO62904;1;2,9733;7,95
485;20220727;20220808;20220803;14035;4;SO62905;1;8,2205;21,98
214;20220727;20220808;20220803;14035;4;SO62905;1;13,0863;34,99
481;20220727;20220808;20220803;14035;4;SO62905;1;3,3623;8,99
528;20220727;20220808;20220803;17853;8;SO62906;1;1,8663;4,99
535;20220727;20220808;20220803;17853;8;SO62906;1;9,3463;24,99
539;20220727;20220808;20220803;20582;7;SO62907;1;9,3463;24,99
529;20220727;20220808;20220803;20582;7;SO62907;1;1,4923;3,99
222;20220727;20220808;20220803;20582;7;SO62907;1;13,0863;34,99
490;20220727;20220808;20220803;20582;7;SO62907;1;41,5723;53,99
465;20220727;20220808;20220803;20582;7;SO62907;1;9,1593;24,49
478;20220727;20220808;20220803;13664;10;SO62908;1;3,7363;9,99
477;20220727;20220808;20220803;13664;10;SO62908;1;1,8663;4,99
477;20220727;20220808;20220803;21821;8;SO62909;1;1,8663;4,99
214;20220727;20220808;20220803;21821;8;SO62909;1;13,0863;34,99
225;20220727;20220808;20220803;21821;8;SO62909;1;6,9223;8,99
529;20220727;20220808;20220803;18007;10;SO62910;1;1,4923;3,99
214;20220727;20220808;20220803;18007;10;SO62910;1;13,0863;34,99
530;20220727;20220808;20220803;16321;10;SO62911;1;1,8663;4,99
217;20220727;20220808;20220803;16321;10;SO62911;1;13,0863;34,99
231;20220727;20220808;20220803;16321;10;SO62911;1;38,4923;49,99
541;20220727;20220808;20220803;12554;10;SO62912;1;10,8423;28,99
530;20220727;20220808;20220803;14528;8;SO62913;1;1,8663;4,99
530;20220727;20220808;20220803;17087;10;SO62914;1;1,8663;4,99
487;20220727;20220808;20220803;17087;10;SO62914;1;20,5663;54,99
480;20220727;20220808;20220803;17087;10;SO62914;1;0,8565;2,29
528;20220727;20220808;20220803;11285;4;SO62915;1;1,8663;4,99
537;20220727;20220808;20220803;11285;4;SO62915;1;13,09;35,00
485;20220727;20220808;20220803;11285;4;SO62915;1;8,2205;21,98
472;20220727;20220808;20220803;11285;4;SO62915;1;23,749;63,50
537;20220727;20220808;20220803;11229;4;SO62916;1;13,09;35,00
528;20220727;20220808;20220803;11229;4;SO62916;1;1,8663;4,99
480;20220727;20220808;20220803;11229;4;SO62916;1;0,8565;2,29
537;20220727;20220808;20220803;11205;1;SO62917;1;13,09;35,00
537;20220727;20220808;20220803;11729;1;SO62918;1;13,09;35,00
528;20220727;20220808;20220803;11729;1;SO62918;1;1,8663;4,99
222;20220727;20220808;20220803;11729;1;SO62918;1;13,0863;34,99
234;20220727;20220808;20220803;11729;1;SO62918;1;38,4923;49,99
537;20220727;20220808;20220803;12195;4;SO62919;1;13,09;35,00
485;20220727;20220808;20220803;12195;4;SO62919;1;8,2205;21,98
463;20220727;20220808;20220803;12195;4;SO62919;1;9,1593;24,49
214;20220727;20220808;20220803;12195;4;SO62919;1;13,0863;34,99
231;20220727;20220808;20220803;12545;10;SO62920;1;38,4923;49,99
214;20220727;20220808;20220803;11573;10;SO62921;1;13,0863;34,99
590;20220727;20220808;20220803;14640;6;SO62922;1;419,7784;769,49
528;20220727;20220808;20220803;14640;6;SO62922;1;1,8663;4,99
536;20220727;20220808;20220803;14640;6;SO62922;1;11,2163;29,99
484;20220727;20220808;20220803;14640;6;SO62922;1;2,9733;7,95
363;20220727;20220808;20220803;12110;4;SO62923;1;1251,9813;2294,99
478;20220727;20220808;20220803;12110;4;SO62923;1;3,7363;9,99
477;20220727;20220808;20220803;12110;4;SO62923;1;1,8663;4,99
357;20220727;20220808;20220803;14472;4;SO62924;1;1265,6195;2319,99
485;20220727;20220808;20220803;14472;4;SO62924;1;8,2205;21,98
480;20220727;20220808;20220803;14472;4;SO62924;1;0,8565;2,29
486;20220727;20220808;20220803;14472;4;SO62924;1;59,466;159,00
353;20220727;20220808;20220803;14477;4;SO62925;1;1265,6195;2319,99
485;20220727;20220808;20220803;14477;4;SO62925;1;8,2205;21,98
562;20220727;20220808;20220803;11334;10;SO62926;1;1481,9379;2384,07
222;20220727;20220808;20220803;11334;10;SO62926;1;13,0863;34,99
575;20220727;20220808;20220803;14183;10;SO62927;1;1481,9379;2384,07
481;20220727;20220808;20220803;14183;10;SO62927;1;3,3623;8,99
576;20220727;20220808;20220803;16199;8;SO62928;1;1481,9379;2384,07
214;20220727;20220808;20220803;16199;8;SO62928;1;13,0863;34,99
583;20220727;20220808;20220803;23421;9;SO62929;1;1082,51;1700,99
529;20220727;20220808;20220803;23421;9;SO62929;1;1,4923;3,99
539;20220727;20220808;20220803;23421;9;SO62929;1;9,3463;24,99
217;20220727;20220808;20220803;23421;9;SO62929;1;13,0863;34,99
372;20220727;20220808;20220803;20456;9;SO62930;1;1554,9479;2443,35
484;20220727;20220808;20220803;20456;9;SO62930;1;2,9733;7,95
378;20220727;20220808;20220803;20608;9;SO62931;1;1554,9479;2443,35
477;20220727;20220808;20220803;20608;9;SO62931;1;1,8663;4,99
479;20220727;20220808;20220803;20608;9;SO62931;1;3,3623;8,99
363;20220727;20220808;20220803;13133;9;SO62932;1;1251,9813;2294,99
478;20220727;20220808;20220803;13133;9;SO62932;1;3,7363;9,99
477;20220727;20220808;20220803;13133;9;SO62932;1;1,8663;4,99
222;20220727;20220808;20220803;13133;9;SO62932;1;13,0863;34,99
359;20220727;20220808;20220803;13620;9;SO62933;1;1251,9813;2294,99
485;20220727;20220808;20220803;13620;9;SO62933;1;8,2205;21,98
487;20220727;20220808;20220803;13620;9;SO62933;1;20,5663;54,99
484;20220727;20220808;20220803;13620;9;SO62933;1;2,9733;7,95
359;20220727;20220808;20220803;13630;9;SO62934;1;1251,9813;2294,99
537;20220727;20220808;20220803;13630;9;SO62934;1;13,09;35,00
485;20220727;20220808;20220803;13630;9;SO62934;1;8,2205;21,98
478;20220727;20220808;20220803;13630;9;SO62934;1;3,7363;9,99
477;20220727;20220808;20220803;13630;9;SO62934;1;1,8663;4,99
480;20220727;20220808;20220803;13630;9;SO62934;1;0,8565;2,29
359;20220727;20220808;20220803;13955;9;SO62935;1;1251,9813;2294,99
478;20220727;20220808;20220803;13955;9;SO62935;1;3,7363;9,99
472;20220727;20220808;20220803;13955;9;SO62935;1;23,749;63,50
477;20220727;20220808;20220803;13955;9;SO62935;1;1,8663;4,99
564;20220727;20220808;20220803;26070;4;SO62936;1;1481,9379;2384,07
225;20220727;20220808;20220803;26070;4;SO62936;1;6,9223;8,99
604;20220727;20220808;20220803;23269;4;SO62937;1;343,6496;539,99
214;20220727;20220808;20220803;23269;4;SO62937;1;13,0863;34,99
604;20220727;20220808;20220803;23204;1;SO62938;1;343,6496;539,99
477;20220727;20220808;20220803;23204;1;SO62938;1;1,8663;4,99
479;20220727;20220808;20220803;23204;1;SO62938;1;3,3623;8,99
225;20220727;20220808;20220803;23204;1;SO62938;1;6,9223;8,99
384;20220727;20220808;20220803;20481;4;SO62939;1;713,0798;1120,49
234;20220727;20220808;20220803;20481;4;SO62939;1;38,4923;49,99
384;20220727;20220808;20220803;20526;4;SO62940;1;713,0798;1120,49
228;20220727;20220808;20220803;20526;4;SO62940;1;38,4923;49,99
386;20220727;20220808;20220803;19829;6;SO62941;1;713,0798;1120,49
529;20220727;20220808;20220803;19829;6;SO62941;1;1,4923;3,99
539;20220727;20220808;20220803;19829;6;SO62941;1;9,3463;24,99
482;20220727;20220808;20220803;19829;6;SO62941;1;3,3623;8,99
580;20220727;20220808;20220803;17533;1;SO62942;1;1082,51;1700,99
217;20220727;20220808;20220803;17533;1;SO62942;1;13,0863;34,99
584;20220727;20220808;20220803;26966;10;SO62943;1;343,6496;539,99
479;20220727;20220808;20220803;26966;10;SO62943;1;3,3623;8,99
477;20220727;20220808;20220803;26966;10;SO62943;1;1,8663;4,99
214;20220727;20220808;20220803;26966;10;SO62943;1;13,0863;34,99
584;20220727;20220808;20220803;13540;8;SO62944;1;343,6496;539,99
479;20220727;20220808;20220803;13540;8;SO62944;1;3,3623;8,99
574;20220727;20220808;20220803;25744;8;SO62945;1;1481,9379;2384,07
541;20220727;20220808;20220803;25744;8;SO62945;1;10,8423;28,99
530;20220727;20220808;20220803;25744;8;SO62945;1;1,8663;4,99
480;20220727;20220808;20220803;25744;8;SO62945;1;0,8565;2,29
484;20220727;20220808;20220803;25744;8;SO62945;1;2,9733;7,95
214;20220728;20220809;20220804;11960;1;SO62946;1;13,0863;34,99
478;20220728;20220809;20220804;15261;9;SO62947;1;3,7363;9,99
477;20220728;20220809;20220804;15261;9;SO62947;1;1,8663;4,99
480;20220728;20220809;20220804;15261;9;SO62947;1;0,8565;2,29
217;20220728;20220809;20220804;15803;9;SO62948;1;13,0863;34,99
237;20220728;20220809;20220804;17228;9;SO62949;1;38,4923;49,99
541;20220728;20220809;20220804;19622;9;SO62950;1;10,8423;28,99
530;20220728;20220809;20220804;19622;9;SO62950;1;1,8663;4,99
480;20220728;20220809;20220804;19622;9;SO62950;1;0,8565;2,29
598;20220728;20220809;20220804;17892;10;SO62951;1;294,5797;539,99
485;20220728;20220809;20220804;17892;10;SO62951;1;8,2205;21,98
225;20220728;20220809;20220804;17892;10;SO62951;1;6,9223;8,99
217;20220728;20220809;20220804;17892;10;SO62951;1;13,0863;34,99
600;20220728;20220809;20220804;17890;10;SO62952;1;294,5797;539,99
485;20220728;20220809;20220804;17890;10;SO62952;1;8,2205;21,98
478;20220728;20220809;20220804;17890;10;SO62952;1;3,7363;9,99
374;20220728;20220809;20220804;20048;10;SO62953;1;1554,9479;2443,35
372;20220728;20220809;20220804;28902;8;SO62954;1;1554,9479;2443,35
529;20220728;20220809;20220804;28902;8;SO62954;1;1,4923;3,99
540;20220728;20220809;20220804;28902;8;SO62954;1;12,1924;32,60
234;20220728;20220809;20220804;28902;8;SO62954;1;38,4923;49,99
587;20220728;20220809;20220804;19323;7;SO62955;1;419,7784;769,49
536;20220728;20220809;20220804;19323;7;SO62955;1;11,2163;29,99
480;20220728;20220809;20220804;19323;7;SO62955;1;0,8565;2,29
589;20220728;20220809;20220804;13840;7;SO62956;1;419,7784;769,49
234;20220728;20220809;20220804;13840;7;SO62956;1;38,4923;49,99
482;20220728;20220809;20220804;13840;7;SO62956;1;3,3623;8,99
489;20220728;20220809;20220804;11287;6;SO62957;1;41,5723;53,99
529;20220728;20220809;20220804;11176;6;SO62958;1;1,4923;3,99
480;20220728;20220809;20220804;11176;6;SO62958;1;0,8565;2,29
538;20220728;20220809;20220804;27639;1;SO62959;1;8,0373;21,49
538;20220728;20220809;20220804;27433;4;SO62960;1;8,0373;21,49
529;20220728;20220809;20220804;27433;4;SO62960;1;1,4923;3,99
480;20220728;20220809;20220804;27433;4;SO62960;1;0,8565;2,29
540;20220728;20220809;20220804;11200;6;SO62961;1;12,1924;32,60
529;20220728;20220809;20220804;11200;6;SO62961;1;1,4923;3,99
536;20220728;20220809;20220804;22724;4;SO62962;1;11,2163;29,99
528;20220728;20220809;20220804;22724;4;SO62962;1;1,8663;4,99
222;20220728;20220809;20220804;22724;4;SO62962;1;13,0863;34,99
477;20220728;20220809;20220804;21303;4;SO62963;1;1,8663;4,99
478;20220728;20220809;20220804;21303;4;SO62963;1;3,7363;9,99
489;20220728;20220809;20220804;21303;4;SO62963;1;41,5723;53,99
475;20220728;20220809;20220804;19777;4;SO62964;1;26,1763;69,99
234;20220728;20220809;20220804;19777;4;SO62964;1;38,4923;49,99
478;20220728;20220809;20220804;20501;1;SO62965;1;3,7363;9,99
487;20220728;20220809;20220804;20501;1;SO62965;1;20,5663;54,99
528;20220728;20220809;20220804;29047;6;SO62966;1;1,8663;4,99
485;20220728;20220809;20220804;29047;6;SO62966;1;8,2205;21,98
